hour_ending,total,pumping,process,other
5455.0,7765.64628838,2717.97620093,3882.82314419,1164.84694326
5456.0,8926.10849358,3124.13797275,4463.05424679,1338.91627404
5457.0,8171.15566988,2859.90448446,4085.57783494,1225.67335048
5458.0,10082.2263223,3528.7792128,5041.11316115,1512.33394834
5459.0,10212.3374616,3574.31811156,5106.1687308,1531.85061924
5460.0,11410.5340987,3993.68693454,5705.26704935,1711.5801148
5461.0,12844.8828206,4495.70898721,6422.4414103,1926.73242309
5462.0,12886.5506744,4510.29273604,6443.2753372,1932.98260116
5463.0,12709.4292724,4448.30024534,6354.7146362,1906.41439086
5464.0,12545.8840468,4391.05941638,6272.9420234,1881.88260702
5465.0,12528.0515557,4384.8180445,6264.02577785,1879.20773336
5466.0,12556.9064344,4394.91725204,6278.4532172,1883.53596516
5467.0,12498.9765227,4374.64178295,6249.48826135,1874.8464784
5468.0,12150.0761276,4252.52664466,6075.0380638,1822.51141914
5469.0,12315.7641875,4310.51746563,6157.88209375,1847.36462813
5470.0,12515.8403354,4380.54411739,6257.9201677,1877.37605031
5471.0,12263.8665013,4292.35327545,6131.93325065,1839.57997519
5472.0,11333.4214168,3966.69749588,5666.7107084,1700.01321252
5473.0,11489.5401069,4021.33903741,5744.77005345,1723.43101603
5474.0,11429.9957311,4000.49850588,5714.99786555,1714.49935966
5475.0,8642.49116077,3024.87190627,4321.24558038,1296.37367412
5476.0,8331.7067982,2916.09737937,4165.8533991,1249.75601973
5477.0,7849.52504314,2747.3337651,3924.76252157,1177.42875647
5478.0,7781.18917574,2723.41621151,3890.59458787,1167.17837636
5479.0,7386.93701294,2585.42795453,3693.46850647,1108.04055194
5480.0,7490.36546173,2621.62791161,3745.18273086,1123.55481926
5481.0,7893.21831574,2762.62641051,3946.60915787,1183.98274736
5482.0,7644.41470232,2675.54514581,3822.20735116,1146.66220535
5483.0,8141.83112885,2849.6408951,4070.91556442,1221.27466933
5484.0,10695.1356485,3743.29747697,5347.56782425,1604.27034727
5485.0,11423.3911047,3998.18688664,5711.69555235,1713.5086657
5486.0,11642.1656836,4074.75798926,5821.0828418,1746.32485254
5487.0,11708.2413011,4097.88445539,5854.12065055,1756.23619517
5488.0,11933.1508441,4176.60279544,5966.57542205,1789.97262662
5489.0,12018.2477855,4206.38672492,6009.12389275,1802.73716782
5490.0,11740.9121862,4109.31926517,5870.4560931,1761.13682793
5491.0,11498.8452916,4024.59585206,5749.4226458,1724.82679374
5492.0,11453.8751246,4008.85629361,5726.9375623,1718.08126869
5493.0,11464.4718807,4012.56515825,5732.23594035,1719.67078211
5494.0,10997.2019042,3849.02066647,5498.6009521,1649.58028563
5495.0,11022.681085,3857.93837975,5511.3405425,1653.40216275
5496.0,10885.9066116,3810.06731406,5442.9533058,1632.88599174
5497.0,10792.8547647,3777.49916765,5396.42738235,1618.92821471
5498.0,10338.9848413,3618.64469445,5169.49242065,1550.84772619
5499.0,7913.00284092,2769.55099432,3956.50142046,1186.95042614
5500.0,8078.77896254,2827.57263689,4039.38948127,1211.81684438
5501.0,7529.75838872,2635.41543605,3764.87919436,1129.46375831
5502.0,8389.313817,2936.25983595,4194.6569085,1258.39707255
5503.0,9544.87392175,3340.70587261,4772.43696088,1431.73108826
